Problem size: 11962
Problem[
Clause[~occupies(9, 9, 9), ~occupies(9, 8, 9)]
Clause[~occupies(7, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(6, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(5, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(4, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(3, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(9, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(8, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(7, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(6, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(5, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(4, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(3, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(2, 4, 1), ~occupies(1, 4, 1)]
Clause[occupies(9, 4, 1), occupies(8, 4, 1), occupies(7, 4, 1), occupies(6, 4, 1), occupies(5, 4, 1), occupies(4, 4, 1), occupies(3, 4, 1), occupies(2, 4, 1), occupies(1, 4, 1)]
Clause[~occupies(9, 3, 9), ~occupies(8, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(7, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(7, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(6, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(6, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(6, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(5, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(5, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(5, 3, 9)]
Clause[~occupies(6, 3, 9), ~occupies(5, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(4, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(4, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(4, 3, 9)]
Clause[~occupies(6, 3, 9), ~occupies(4, 3, 9)]
Clause[~occupies(5, 3, 9), ~occupies(4, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(6, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(5, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(4, 3, 9), ~occupies(3, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(6, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(5, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(4, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(3, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(9, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(8, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(7, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(6, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(5, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(4, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(3, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(2, 3, 9), ~occupies(1, 3, 9)]
Clause[occupies(9, 3, 9), occupies(8, 3, 9), occupies(7, 3, 9), occupies(6, 3, 9), occupies(5, 3, 9), occupies(4, 3, 9), occupies(3, 3, 9), occupies(2, 3, 9), occupies(1, 3, 9)]
Clause[~occupies(9, 3, 8), ~occupies(8, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(7, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(7, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(6, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(6, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(6, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(5, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(5, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(5, 3, 8)]
Clause[~occupies(6, 3, 8), ~occupies(5, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(4, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(4, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(4, 3, 8)]
Clause[~occupies(6, 3, 8), ~occupies(4, 3, 8)]
Clause[~occupies(5, 3, 8), ~occupies(4, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(6, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(5, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(4, 3, 8), ~occupies(3, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(6, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(5, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(4, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(3, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(9, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(8, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(7, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(6, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(5, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(4, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(3, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(2, 3, 8), ~occupies(1, 3, 8)]
Clause[occupies(9, 3, 8), occupies(8, 3, 8), occupies(7, 3, 8), occupies(6, 3, 8), occupies(5, 3, 8), occupies(4, 3, 8), occupies(3, 3, 8), occupies(2, 3, 8), occupies(1, 3, 8)]
Clause[~occupies(9, 3, 7), ~occupies(8, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(7, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(7, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(6, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(6, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(6, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(5, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(5, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(5, 3, 7)]
Clause[~occupies(6, 3, 7), ~occupies(5, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(4, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(4, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(4, 3, 7)]
Clause[~occupies(6, 3, 7), ~occupies(4, 3, 7)]
Clause[~occupies(5, 3, 7), ~occupies(4, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(6, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(5, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(4, 3, 7), ~occupies(3, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(6, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(5, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(4, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(3, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(9, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(8, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(7, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(6, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(5, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(4, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(3, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(2, 3, 7), ~occupies(1, 3, 7)]
Clause[occupies(9, 3, 7), occupies(8, 3, 7), occupies(7, 3, 7), occupies(6, 3, 7), occupies(5, 3, 7), occupies(4, 3, 7), occupies(3, 3, 7), occupies(2, 3, 7), occupies(1, 3, 7)]
Clause[~occupies(9, 3, 6), ~occupies(8, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(7, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(7, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(6, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(6, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(6, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(5, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(5, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(5, 3, 6)]
Clause[~occupies(6, 3, 6), ~occupies(5, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(4, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(4, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(4, 3, 6)]
Clause[~occupies(6, 3, 6), ~occupies(4, 3, 6)]
Clause[~occupies(5, 3, 6), ~occupies(4, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(6, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(5, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(4, 3, 6), ~occupies(3, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(6, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(5, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(4, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(3, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(9, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(8, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(7, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(6, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(5, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(4, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(3, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(2, 3, 6), ~occupies(1, 3, 6)]
Clause[occupies(9, 3, 6), occupies(8, 3, 6), occupies(7, 3, 6), occupies(6, 3, 6), occupies(5, 3, 6), occupies(4, 3, 6), occupies(3, 3, 6), occupies(2, 3, 6), occupies(1, 3, 6)]
Clause[~occupies(9, 3, 5), ~occupies(8, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(7, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(7, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(6, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(6, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(6, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(5, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(5, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(5, 3, 5)]
Clause[~occupies(6, 3, 5), ~occupies(5, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(4, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(4, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(4, 3, 5)]
Clause[~occupies(6, 3, 5), ~occupies(4, 3, 5)]
Clause[~occupies(5, 3, 5), ~occupies(4, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(6, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(5, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(4, 3, 5), ~occupies(3, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(6, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(5, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(4, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(3, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(9, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(8, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(7, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(6, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(5, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(4, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(3, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(2, 3, 5), ~occupies(1, 3, 5)]
Clause[occupies(9, 3, 5), occupies(8, 3, 5), occupies(7, 3, 5), occupies(6, 3, 5), occupies(5, 3, 5), occupies(4, 3, 5), occupies(3, 3, 5), occupies(2, 3, 5), occupies(1, 3, 5)]
Clause[~occupies(9, 3, 4), ~occupies(8, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(7, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(7, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(6, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(6, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(6, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(5, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(5, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(5, 3, 4)]
Clause[~occupies(6, 3, 4), ~occupies(5, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(4, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(4, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(4, 3, 4)]
Clause[~occupies(6, 3, 4), ~occupies(4, 3, 4)]
Clause[~occupies(5, 3, 4), ~occupies(4, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(6, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(5, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(4, 3, 4), ~occupies(3, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(6, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(5, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(4, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(3, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(9, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(8, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(7, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(6, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(5, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(4, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(3, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(2, 3, 4), ~occupies(1, 3, 4)]
Clause[occupies(9, 3, 4), occupies(8, 3, 4), occupies(7, 3, 4), occupies(6, 3, 4), occupies(5, 3, 4), occupies(4, 3, 4), occupies(3, 3, 4), occupies(2, 3, 4), occupies(1, 3, 4)]
Clause[~occupies(9, 3, 3), ~occupies(8, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(7, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(7, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(6, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(6, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(6, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(5, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(5, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(5, 3, 3)]
Clause[~occupies(6, 3, 3), ~occupies(5, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(4, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(4, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(4, 3, 3)]
Clause[~occupies(6, 3, 3), ~occupies(4, 3, 3)]
Clause[~occupies(5, 3, 3), ~occupies(4, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(6, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(5, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(4, 3, 3), ~occupies(3, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(6, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(5, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(4, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(3, 3, 3), ~occupies(2, 3, 3)]
Clause[~occupies(9, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(8, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(7, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(6, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(5, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(4, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(3, 3, 3), ~occupies(1, 3, 3)]
Clause[~occupies(2, 3, 3), ~occupies(1, 3, 3)]
Clause[occupies(9, 3, 3), occupies(8, 3, 3), occupies(7, 3, 3), occupies(6, 3, 3), occupies(5, 3, 3), occupies(4, 3, 3), occupies(3, 3, 3), occupies(2, 3, 3), occupies(1, 3, 3)]
Clause[~occupies(9, 3, 2), ~occupies(8, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(7, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(7, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(6, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(6, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(6, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(5, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(5, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(5, 3, 2)]
Clause[~occupies(6, 3, 2), ~occupies(5, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(4, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(4, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(4, 3, 2)]
Clause[~occupies(6, 3, 2), ~occupies(4, 3, 2)]
Clause[~occupies(5, 3, 2), ~occupies(4, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(6, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(5, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(4, 3, 2), ~occupies(3, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(6, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(5, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(4, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(3, 3, 2), ~occupies(2, 3, 2)]
Clause[~occupies(9, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(8, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(7, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(6, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(5, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(4, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(3, 3, 2), ~occupies(1, 3, 2)]
Clause[~occupies(2, 3, 2), ~occupies(1, 3, 2)]
Clause[occupies(9, 3, 2), occupies(8, 3, 2), occupies(7, 3, 2), occupies(6, 3, 2), occupies(5, 3, 2), occupies(4, 3, 2), occupies(3, 3, 2), occupies(2, 3, 2), occupies(1, 3, 2)]
Clause[~occupies(9, 3, 1), ~occupies(8, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(7, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(7, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(6, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(6, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(6, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(5, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(5, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(5, 3, 1)]
Clause[~occupies(6, 3, 1), ~occupies(5, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(4, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(4, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(4, 3, 1)]
Clause[~occupies(6, 3, 1), ~occupies(4, 3, 1)]
Clause[~occupies(5, 3, 1), ~occupies(4, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(6, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(5, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(4, 3, 1), ~occupies(3, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(6, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(5, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(4, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(3, 3, 1), ~occupies(2, 3, 1)]
Clause[~occupies(9, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(8, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(7, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(6, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(5, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(4, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(3, 3, 1), ~occupies(1, 3, 1)]
Clause[~occupies(2, 3, 1), ~occupies(1, 3, 1)]
Clause[occupies(9, 3, 1), occupies(8, 3, 1), occupies(7, 3, 1), occupies(6, 3, 1), occupies(5, 3, 1), occupies(4, 3, 1), occupies(3, 3, 1), occupies(2, 3, 1), occupies(1, 3, 1)]
Clause[~occupies(9, 2, 9), ~occupies(8, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(7, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(7, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(6, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(6, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(6, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(5, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(5, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(5, 2, 9)]
Clause[~occupies(6, 2, 9), ~occupies(5, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(4, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(4, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(4, 2, 9)]
Clause[~occupies(6, 2, 9), ~occupies(4, 2, 9)]
Clause[~occupies(5, 2, 9), ~occupies(4, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(6, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(5, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(4, 2, 9), ~occupies(3, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(6, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(5, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(4, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(3, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(9, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(8, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(7, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(6, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(5, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(4, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(3, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(2, 2, 9), ~occupies(1, 2, 9)]
Clause[occupies(9, 2, 9), occupies(8, 2, 9), occupies(7, 2, 9), occupies(6, 2, 9), occupies(5, 2, 9), occupies(4, 2, 9), occupies(3, 2, 9), occupies(2, 2, 9), occupies(1, 2, 9)]
Clause[~occupies(9, 2, 8), ~occupies(8, 2, 8)]
Clause[~occupies(9, 2, 8), ~occupies(7, 2, 8)]
Clause[~occupies(8, 2, 8), ~occupies(7, 2, 8)]
Clause[~occupies(9, 2, 8), ~occupies(6, 2, 8)]
Clause[~occupies(8, 2, 8), ~occupies(6, 2, 8)]
Clause[~occupies(7, 2, 8), ~occupies(6, 2, 8)]
Clause[~occupies(9, 2, 8), ~occupies(5, 2, 8)]
Clause[~occupies(8, 2, 8), ~occupies(5, 2, 8)]
Clause[~occupies(7, 2, 8), ~occupies(5, 2, 8)]
Clause[~occupies(6, 2, 8), ~occupies(5, 2, 8)]
Clause[~occupies(9, 2, 8), ~occupies(4, 2, 8)]
